gene,cellID,num_rolonies
Nnat,214.0,4
Nnat,215.0,5
Nnat,216.0,11
Nnat,218.0,4
Nnat,219.0,3
Nnat,220.0,1
Nnat,221.0,3
Nnat,222.0,2
Nnat,223.0,2
Nnat,224.0,1
Nnat,225.0,2
Nnat,226.0,4
Nnat,227.0,6
Nnat,229.0,4
Nnat,23.0,2
Nnat,230.0,4
Nnat,231.0,4
Nnat,232.0,3
Nnat,233.0,3
Nnat,234.0,3
Nnat,235.0,7
Nnat,237.0,4
Nnat,238.0,8
Nnat,239.0,1
Nnat,24.0,5
Nnat,240.0,3
Nnat,241.0,2
Nnat,242.0,1
Nnat,245.0,2
Nnat,246.0,1
Nnat,247.0,4
Nnat,248.0,1
Nnat,249.0,4
Nnat,25.0,1
Nnat,250.0,3
Nnat,252.0,4
Nnat,253.0,1
Nnat,256.0,8
Nnat,257.0,1
Nnat,258.0,3
Nnat,259.0,9
Nnat,26.0,2
Nnat,260.0,4
Nnat,261.0,9
Nnat,263.0,2
Nnat,264.0,2
Nnat,265.0,5
Nnat,266.0,7
Nnat,267.0,1
Nnat,268.0,2
Nnat,269.0,3
Nnat,27.0,1
Nnat,270.0,3
Nnat,271.0,7
Nnat,272.0,3
Nnat,273.0,8
Nnat,274.0,4
Nnat,275.0,1
Nnat,276.0,3
Nnat,277.0,6
Nnat,279.0,2
Nnat,28.0,3
Nnat,280.0,3
Nnat,281.0,3
Nnat,282.0,1
Nnat,283.0,3
Nnat,284.0,2
Nnat,285.0,1
Nnat,286.0,4
Nnat,288.0,5
Nnat,289.0,2
Nnat,29.0,3
Nnat,291.0,2
Nnat,293.0,2
Nnat,294.0,1
Nnat,295.0,2
Nnat,296.0,2
Nnat,297.0,2
Nnat,298.0,5
Nnat,299.0,1
Nnat,3.0,6
Nnat,30.0,4
Nnat,300.0,6
Nnat,301.0,1
Nnat,303.0,2
Nnat,304.0,7
Nnat,307.0,4
Nnat,308.0,1
Nnat,31.0,1
Nnat,310.0,2
Nnat,312.0,2
Nnat,313.0,1
Nnat,314.0,2
Nnat,315.0,2
Nnat,316.0,1
Nnat,317.0,1
Nnat,319.0,2
Nnat,32.0,3
Nnat,321.0,2
Nnat,323.0,2
Nnat,326.0,1
Nnat,328.0,1
Nnat,329.0,5
Nnat,33.0,4
Nnat,330.0,2
Nnat,331.0,3
Nnat,332.0,3
Nnat,334.0,1
Nnat,335.0,1
Nnat,336.0,1
Nnat,337.0,2
Nnat,338.0,5
Nnat,339.0,2
Nnat,34.0,2
Nnat,340.0,1
Nnat,341.0,2
Nnat,343.0,1
Nnat,344.0,2
Nnat,345.0,2
Nnat,348.0,2
Nnat,349.0,1
Nnat,35.0,3
Nnat,350.0,2
Nnat,353.0,4
Nnat,355.0,1
Nnat,356.0,1
Nnat,357.0,1
Nnat,359.0,7
Nnat,36.0,2
Nnat,360.0,2
Nnat,361.0,1
Nnat,362.0,1
Nnat,363.0,1
Nnat,37.0,3
Nnat,370.0,1
Nnat,371.0,6
Nnat,373.0,4
Nnat,374.0,2
Nnat,378.0,1
Nnat,379.0,1
Nnat,38.0,5
Nnat,380.0,1
Nnat,382.0,2
Nnat,386.0,3
Nnat,388.0,2
Nnat,389.0,1
Nnat,39.0,1
Nnat,391.0,4
Nnat,392.0,1
Nnat,393.0,1
Nnat,397.0,2
Nnat,4.0,1
Nnat,40.0,9
Nnat,402.0,3
Nnat,403.0,1
Nnat,404.0,1
Nnat,408.0,1
Nnat,41.0,3
Nnat,411.0,2
Nnat,412.0,1
Nnat,414.0,1
Nnat,415.0,2
Nnat,416.0,2
Nnat,419.0,1
Nnat,42.0,5
Nnat,420.0,1
Nnat,423.0,1
Nnat,426.0,1
Nnat,427.0,2
Nnat,43.0,4
Nnat,435.0,2
Nnat,439.0,1
Nnat,44.0,1
Nnat,441.0,1
Nnat,446.0,1
Nnat,447.0,1
Nnat,45.0,1
Nnat,450.0,1
Nnat,452.0,1
Nnat,454.0,1
Nnat,459.0,2
Nnat,46.0,3
Nnat,466.0,1
Nnat,47.0,3
Nnat,476.0,1
Nnat,478.0,1
Nnat,48.0,2
Nnat,49.0,5
Nnat,50.0,3
Nnat,51.0,7
Nnat,53.0,4
Nnat,54.0,9
Nnat,55.0,4
Nnat,56.0,5
Nnat,57.0,5
Nnat,58.0,1
Nnat,59.0,6
Nnat,60.0,4
Nnat,61.0,5
Nnat,62.0,3
Nnat,63.0,10
Nnat,64.0,8
Nnat,65.0,2
Nnat,66.0,5
Nnat,67.0,8
Nnat,68.0,2
Nnat,69.0,2
Nnat,7.0,3
Nnat,70.0,4
Nnat,71.0,4
Nnat,72.0,3
Nnat,73.0,1
Nnat,74.0,8
Nnat,75.0,18
Nnat,76.0,2
Nnat,78.0,5
Nnat,8.0,5
Nnat,80.0,2
Nnat,81.0,7
Nnat,82.0,5
Nnat,83.0,7
Nnat,84.0,11
Nnat,85.0,2
Nnat,86.0,4
Nnat,87.0,7
Nnat,88.0,3
Nnat,89.0,4
Nnat,9.0,2
Nnat,90.0,3
Nnat,91.0,2
Nnat,92.0,4
Nnat,93.0,10
Nnat,94.0,7
Nnat,95.0,2
Nnat,96.0,4
Nnat,97.0,5
Nnat,98.0,6
Nnat,99.0,5
Npnt,0.0,18
Npnt,1.0,4
Npnt,10.0,2
Npnt,100.0,7
Npnt,101.0,2
Npnt,103.0,2
Npnt,104.0,4
Npnt,105.0,1
Npnt,106.0,3
Npnt,107.0,7
Npnt,108.0,8
Npnt,109.0,5
Npnt,11.0,1
Npnt,110.0,9
Npnt,111.0,6
Npnt,112.0,3
Npnt,113.0,2
Npnt,114.0,8
Npnt,115.0,6
Npnt,116.0,2
Npnt,117.0,6
Npnt,118.0,3
Npnt,119.0,11
Npnt,12.0,1
Npnt,120.0,2
Npnt,121.0,2
Npnt,122.0,3
Npnt,123.0,3
Npnt,124.0,3
Npnt,125.0,1
Npnt,126.0,6
Npnt,127.0,4
Npnt,128.0,4
Npnt,13.0,2
Npnt,130.0,4
Npnt,131.0,6
Npnt,132.0,3
Npnt,133.0,3
Npnt,135.0,6
Npnt,136.0,6
Npnt,137.0,2
Npnt,138.0,3
Npnt,139.0,5
Npnt,14.0,1
Npnt,140.0,5
Npnt,141.0,5
Npnt,143.0,2
Npnt,144.0,4
Npnt,145.0,1
Npnt,146.0,2
Npnt,147.0,2
Npnt,148.0,1
Npnt,15.0,1
Npnt,150.0,1
Npnt,151.0,2
Npnt,152.0,1
Npnt,153.0,2
Npnt,154.0,2
Npnt,155.0,5
Npnt,156.0,3
Npnt,157.0,2
Npnt,158.0,1
Npnt,159.0,1
Npnt,16.0,2
Npnt,160.0,3
Npnt,161.0,2
Npnt,162.0,5
Npnt,163.0,2
Npnt,164.0,2
Npnt,165.0,2
Npnt,166.0,2
Npnt,167.0,4
Npnt,168.0,5
Npnt,169.0,6
Npnt,17.0,3
Npnt,170.0,4
Npnt,171.0,8
Npnt,172.0,1
Npnt,173.0,2
Npnt,174.0,6
Npnt,175.0,3
Npnt,176.0,4
Npnt,178.0,7
Npnt,179.0,9
Npnt,18.0,1
Npnt,180.0,3
Npnt,181.0,3
Npnt,182.0,3
Npnt,183.0,5
Npnt,184.0,2
Npnt,185.0,6
Npnt,186.0,2
Npnt,187.0,1
Npnt,188.0,7
Npnt,189.0,1
Npnt,19.0,2
Npnt,190.0,1
Npnt,191.0,3
Npnt,192.0,6
Npnt,193.0,4
Npnt,194.0,8
Npnt,195.0,8
Npnt,196.0,5
Npnt,197.0,3
Npnt,198.0,4
Npnt,199.0,4
Npnt,2.0,15
Npnt,20.0,3
Npnt,200.0,2
Npnt,201.0,1
Npnt,202.0,5
Npnt,203.0,1
Npnt,204.0,6
Npnt,205.0,7
Npnt,206.0,1
Npnt,207.0,3
Npnt,208.0,3
Npnt,209.0,2
Npnt,210.0,2
Npnt,211.0,2
Npnt,212.0,3
Npnt,213.0,7
Npnt,214.0,4
Npnt,215.0,6
Npnt,216.0,14
Npnt,217.0,2
Npnt,218.0,3
Npnt,219.0,1
Npnt,22.0,4
Npnt,220.0,2
Npnt,221.0,7
Npnt,222.0,1
Npnt,223.0,4
Npnt,224.0,5
Npnt,225.0,2
Npnt,226.0,2
Npnt,227.0,3
Npnt,228.0,2
Npnt,230.0,2
Npnt,231.0,1
Npnt,232.0,2
Npnt,233.0,1
Npnt,234.0,2
Npnt,237.0,4
Npnt,238.0,5
Npnt,239.0,2
Npnt,24.0,2
Npnt,240.0,1
Npnt,241.0,5
Npnt,242.0,2
Npnt,243.0,1
Npnt,244.0,3
Npnt,245.0,3
Npnt,248.0,1
Npnt,25.0,4
Npnt,250.0,3
Npnt,251.0,1
Npnt,252.0,2
Npnt,253.0,1
Npnt,254.0,1
Npnt,255.0,6
Npnt,256.0,6
Npnt,257.0,5
Npnt,258.0,4
Npnt,259.0,3
Npnt,26.0,1
Npnt,260.0,6
Npnt,261.0,6
Npnt,262.0,6
Npnt,263.0,4
Npnt,264.0,3
Npnt,265.0,6
Npnt,266.0,4
Npnt,267.0,2
Npnt,268.0,3
Npnt,269.0,1
Npnt,271.0,3
Npnt,274.0,2
Npnt,275.0,2
Npnt,276.0,10
Npnt,277.0,5
Npnt,278.0,2
Npnt,281.0,1
Npnt,283.0,2
Npnt,285.0,1
Npnt,288.0,6
Npnt,289.0,1
Npnt,29.0,2
Npnt,290.0,1
Npnt,292.0,7
Npnt,293.0,1
Npnt,295.0,4
Npnt,296.0,4
Npnt,299.0,2
Npnt,3.0,12
Npnt,30.0,4
Npnt,300.0,2
Npnt,303.0,5
Npnt,304.0,1
Npnt,305.0,4
Npnt,307.0,2
Npnt,308.0,3
Npnt,309.0,2
Npnt,31.0,2
Npnt,311.0,2
Npnt,312.0,2
Npnt,313.0,1
Npnt,319.0,1
Npnt,320.0,2
Npnt,321.0,5
Npnt,324.0,2
Npnt,325.0,2
Npnt,329.0,4
Npnt,33.0,2
Npnt,330.0,1
Npnt,332.0,4
Npnt,333.0,1
Npnt,334.0,2
Npnt,335.0,1
Npnt,338.0,4
Npnt,339.0,5
Npnt,34.0,1
Npnt,340.0,2
Npnt,341.0,1
Npnt,345.0,1
Npnt,349.0,1
Npnt,35.0,2
Npnt,351.0,1
Npnt,354.0,5
Npnt,356.0,1
Npnt,357.0,1
Npnt,359.0,3
Npnt,36.0,2
Npnt,360.0,2
Npnt,362.0,2
Npnt,367.0,1
Npnt,368.0,2
Npnt,369.0,2
Npnt,37.0,2
Npnt,370.0,2
Npnt,371.0,3
Npnt,373.0,1
Npnt,374.0,1
Npnt,375.0,1
Npnt,378.0,3
Npnt,38.0,10
Npnt,381.0,4
Npnt,382.0,4
Npnt,386.0,2
Npnt,388.0,8
Npnt,39.0,1
Npnt,390.0,1
Npnt,391.0,1
Npnt,397.0,2
Npnt,4.0,4
Npnt,40.0,6
Npnt,400.0,1
Npnt,402.0,2
Npnt,404.0,1
Npnt,405.0,1
Npnt,41.0,8
Npnt,411.0,2
Npnt,415.0,1
Npnt,418.0,1
Npnt,419.0,1
Npnt,42.0,10
Npnt,420.0,1
Npnt,424.0,5
Npnt,43.0,2
Npnt,430.0,1
Npnt,431.0,1
Npnt,432.0,1
Npnt,44.0,2
Npnt,446.0,1
Npnt,45.0,7
Npnt,454.0,2
Npnt,46.0,1
Npnt,460.0,2
Npnt,468.0,1
Npnt,469.0,3
Npnt,47.0,8
Npnt,473.0,1
Npnt,474.0,1
Npnt,48.0,2
Npnt,49.0,2
Npnt,5.0,2
Npnt,51.0,6
Npnt,52.0,3
Npnt,53.0,8
Npnt,54.0,7
Npnt,55.0,1
Npnt,56.0,3
Npnt,57.0,1
Npnt,58.0,3
Npnt,59.0,6
Npnt,6.0,2
Npnt,60.0,3
Npnt,61.0,3
Npnt,62.0,5
Npnt,63.0,3
Npnt,64.0,1
Npnt,65.0,2
Npnt,66.0,7
Npnt,67.0,3
Npnt,68.0,4
Npnt,69.0,11
Npnt,7.0,9
Npnt,70.0,6
Npnt,71.0,4
Npnt,72.0,2
Npnt,73.0,3
Npnt,74.0,8
Npnt,75.0,10
Npnt,76.0,5
Npnt,77.0,7
Npnt,78.0,3
Npnt,79.0,4
Npnt,8.0,3
Npnt,80.0,1
Npnt,81.0,9
Npnt,82.0,5
Npnt,83.0,7
Npnt,84.0,15
Npnt,86.0,1
Npnt,87.0,4
Npnt,88.0,2
Npnt,89.0,1
Npnt,9.0,1
Npnt,90.0,5
Npnt,91.0,2
Npnt,92.0,2
Npnt,93.0,10
Npnt,94.0,2
Npnt,95.0,2
Npnt,96.0,2
Npnt,97.0,7
Npnt,98.0,1
Npnt,99.0,6
Nptx2,1.0,1
Nptx2,10.0,4
Nptx2,100.0,11
Nptx2,101.0,2
Nptx2,102.0,2
Nptx2,103.0,1
Nptx2,104.0,3
Nptx2,105.0,5
Nptx2,106.0,3
Nptx2,107.0,11
Nptx2,108.0,11
Nptx2,109.0,4
Nptx2,11.0,2
Nptx2,110.0,9
Nptx2,111.0,1
Nptx2,112.0,9
Nptx2,113.0,4
Nptx2,114.0,3
Nptx2,115.0,1
Nptx2,116.0,5
Nptx2,117.0,4
Nptx2,118.0,1
Nptx2,119.0,7
Nptx2,12.0,8
Nptx2,120.0,5
Nptx2,121.0,7
Nptx2,122.0,3
Nptx2,123.0,1
Nptx2,124.0,1
Nptx2,125.0,7
Nptx2,126.0,10
Nptx2,127.0,6
Nptx2,128.0,3
Nptx2,129.0,1
Nptx2,13.0,7
Nptx2,130.0,10
Nptx2,131.0,11
Nptx2,132.0,5
Nptx2,133.0,5
Nptx2,134.0,9
Nptx2,135.0,5
Nptx2,136.0,6
Nptx2,137.0,4
Nptx2,138.0,3
Nptx2,139.0,8
Nptx2,14.0,2
Nptx2,140.0,2
Nptx2,141.0,3
Nptx2,142.0,4
Nptx2,143.0,8
Nptx2,144.0,7
Nptx2,145.0,8
Nptx2,146.0,7
Nptx2,147.0,1
Nptx2,148.0,2
Nptx2,149.0,1
Nptx2,15.0,8
Nptx2,150.0,10
Nptx2,151.0,2
Nptx2,152.0,2
Nptx2,153.0,1
Nptx2,154.0,1
Nptx2,155.0,4
Nptx2,156.0,13
Nptx2,157.0,11
Nptx2,158.0,7
Nptx2,159.0,5
Nptx2,16.0,11
Nptx2,160.0,12
Nptx2,161.0,1
Nptx2,162.0,15
Nptx2,163.0,7
Nptx2,164.0,5
Nptx2,165.0,7
Nptx2,166.0,5
Nptx2,167.0,4
Nptx2,168.0,13
Nptx2,169.0,10
Nptx2,170.0,7
Nptx2,171.0,3
Nptx2,172.0,7
Nptx2,173.0,1
Nptx2,174.0,12
Nptx2,175.0,5
Nptx2,176.0,3
Nptx2,177.0,3
Nptx2,178.0,6
Nptx2,179.0,11
Nptx2,18.0,3
Nptx2,180.0,6
Nptx2,181.0,7
Nptx2,182.0,7
Nptx2,183.0,8
Nptx2,184.0,3
Nptx2,185.0,2
Nptx2,186.0,2
Nptx2,187.0,11
Nptx2,188.0,7
Nptx2,189.0,2
Nptx2,19.0,3
Nptx2,190.0,10
Nptx2,191.0,3
Nptx2,192.0,6
Nptx2,193.0,5
Nptx2,195.0,7
Nptx2,197.0,2
Nptx2,198.0,4
Nptx2,199.0,1
Nptx2,2.0,4
Nptx2,20.0,9
Nptx2,200.0,5
Nptx2,202.0,13
Nptx2,203.0,2
Nptx2,205.0,6
Nptx2,206.0,9
Nptx2,207.0,1
Nptx2,208.0,8
Nptx2,21.0,6
Nptx2,210.0,7
Nptx2,211.0,8
Nptx2,213.0,11
Nptx2,214.0,4
Nptx2,215.0,5
Nptx2,216.0,9
Nptx2,217.0,2
Nptx2,218.0,3
Nptx2,22.0,7
Nptx2,220.0,1
Nptx2,221.0,2
Nptx2,222.0,2
Nptx2,223.0,6
Nptx2,224.0,5
Nptx2,225.0,4
Nptx2,226.0,3
Nptx2,227.0,4
Nptx2,228.0,4
Nptx2,229.0,5
Nptx2,23.0,13
Nptx2,232.0,6
Nptx2,234.0,3
Nptx2,235.0,3
Nptx2,236.0,6
Nptx2,237.0,4
Nptx2,238.0,9
Nptx2,239.0,3
Nptx2,24.0,9
Nptx2,240.0,2
Nptx2,241.0,9
Nptx2,242.0,2
Nptx2,243.0,6
Nptx2,244.0,2
Nptx2,245.0,5
Nptx2,246.0,4
Nptx2,247.0,6
Nptx2,248.0,3
Nptx2,249.0,4
Nptx2,25.0,4
Nptx2,250.0,13
Nptx2,251.0,1
Nptx2,252.0,6
Nptx2,253.0,3
Nptx2,254.0,4
Nptx2,255.0,4
Nptx2,256.0,4
Nptx2,257.0,2
Nptx2,258.0,1
Nptx2,259.0,5
Nptx2,26.0,1
Nptx2,260.0,6
Nptx2,261.0,2
Nptx2,262.0,1
Nptx2,263.0,5
Nptx2,264.0,3
Nptx2,265.0,1
Nptx2,266.0,2
Nptx2,267.0,3
Nptx2,268.0,1
Nptx2,269.0,1
Nptx2,27.0,7
Nptx2,270.0,7
Nptx2,271.0,8
Nptx2,272.0,1
Nptx2,273.0,8
Nptx2,276.0,2
Nptx2,277.0,8
Nptx2,278.0,3
Nptx2,279.0,3
Nptx2,280.0,3
Nptx2,281.0,1
Nptx2,282.0,9
Nptx2,283.0,3
Nptx2,284.0,2
Nptx2,285.0,1
Nptx2,286.0,1
Nptx2,287.0,4
Nptx2,288.0,3
Nptx2,29.0,11
Nptx2,290.0,3
Nptx2,291.0,1
Nptx2,292.0,1
Nptx2,293.0,3
Nptx2,294.0,2
Nptx2,296.0,3
Nptx2,297.0,1
Nptx2,298.0,1
Nptx2,3.0,5
Nptx2,30.0,12
Nptx2,300.0,5
Nptx2,302.0,5
Nptx2,303.0,4
Nptx2,304.0,2
Nptx2,305.0,5
Nptx2,307.0,2
Nptx2,308.0,1
Nptx2,309.0,3
Nptx2,31.0,2
Nptx2,310.0,3
Nptx2,311.0,8
Nptx2,312.0,1
Nptx2,314.0,1
Nptx2,315.0,2
Nptx2,316.0,2
Nptx2,319.0,2
Nptx2,320.0,5
Nptx2,321.0,6
Nptx2,322.0,3
Nptx2,324.0,1
Nptx2,325.0,1
Nptx2,326.0,1
Nptx2,33.0,6
Nptx2,331.0,1
Nptx2,334.0,1
Nptx2,336.0,2
Nptx2,337.0,4
Nptx2,338.0,6
Nptx2,339.0,4
Nptx2,34.0,1
Nptx2,341.0,1
Nptx2,342.0,1
Nptx2,344.0,3
Nptx2,346.0,1
Nptx2,347.0,1
Nptx2,348.0,3
Nptx2,35.0,4
Nptx2,351.0,1
Nptx2,352.0,4
Nptx2,353.0,11
Nptx2,354.0,1
Nptx2,355.0,6
Nptx2,357.0,1
Nptx2,36.0,6
Nptx2,360.0,3
Nptx2,362.0,1
Nptx2,365.0,1
Nptx2,366.0,2
Nptx2,367.0,1
Nptx2,37.0,7
Nptx2,370.0,1
Nptx2,373.0,1
Nptx2,376.0,1
Nptx2,377.0,1
Nptx2,378.0,1
Nptx2,379.0,1
Nptx2,38.0,14
Nptx2,381.0,7
Nptx2,382.0,3
Nptx2,383.0,1
Nptx2,384.0,1
Nptx2,385.0,1
Nptx2,386.0,7
Nptx2,388.0,1
Nptx2,39.0,3
Nptx2,391.0,3
Nptx2,395.0,1
Nptx2,397.0,4
Nptx2,399.0,1
Nptx2,4.0,1
Nptx2,40.0,4
Nptx2,400.0,5
Nptx2,402.0,2
Nptx2,403.0,5
Nptx2,404.0,1
Nptx2,408.0,1
Nptx2,41.0,3
Nptx2,410.0,1
Nptx2,413.0,2
Nptx2,414.0,1
Nptx2,42.0,3
Nptx2,420.0,1
Nptx2,423.0,3
Nptx2,426.0,2
Nptx2,427.0,2
Nptx2,428.0,1
Nptx2,429.0,2
Nptx2,43.0,5
Nptx2,431.0,5
Nptx2,433.0,1
Nptx2,435.0,1
Nptx2,436.0,1
Nptx2,439.0,1
Nptx2,44.0,1
Nptx2,442.0,1
Nptx2,444.0,1
Nptx2,449.0,1
Nptx2,45.0,9
Nptx2,450.0,1
Nptx2,451.0,1
Nptx2,452.0,3
Nptx2,453.0,6
Nptx2,457.0,3
Nptx2,46.0,11
Nptx2,466.0,1
Nptx2,468.0,3
Nptx2,469.0,2
Nptx2,47.0,10
Nptx2,471.0,2
Nptx2,48.0,2
Nptx2,49.0,4
Nptx2,50.0,9
Nptx2,51.0,10
Nptx2,52.0,1
Nptx2,53.0,1
Nptx2,54.0,10
Nptx2,55.0,15
Nptx2,56.0,9
Nptx2,57.0,3
Nptx2,58.0,4
Nptx2,59.0,4
Nptx2,60.0,5
Nptx2,61.0,4
Nptx2,62.0,4
Nptx2,63.0,6
Nptx2,64.0,5
Nptx2,65.0,6
Nptx2,66.0,3
Nptx2,67.0,9
Nptx2,68.0,2
Nptx2,69.0,3
Nptx2,7.0,4
Nptx2,70.0,14
Nptx2,71.0,12
Nptx2,72.0,1
Nptx2,73.0,2
Nptx2,74.0,11
Nptx2,75.0,17
Nptx2,76.0,15
Nptx2,77.0,11
Nptx2,78.0,8
Nptx2,8.0,5
Nptx2,80.0,2
Nptx2,81.0,7
Nptx2,82.0,9
Nptx2,83.0,6
Nptx2,84.0,12
Nptx2,85.0,4
Nptx2,86.0,2
Nptx2,87.0,3
Nptx2,88.0,2
Nptx2,89.0,1
Nptx2,9.0,2
Nptx2,90.0,5
Nptx2,91.0,8
Nptx2,92.0,2
Nptx2,93.0,3
Nptx2,94.0,6
Nptx2,95.0,5
Nptx2,96.0,3
Nptx2,97.0,3
Nptx2,98.0,14
Nptx2,99.0,2
Nr4a1,0.0,2
Nr4a1,1.0,3
Nr4a1,100.0,9
Nr4a1,101.0,2
Nr4a1,102.0,1
Nr4a1,104.0,2
Nr4a1,105.0,3
Nr4a1,106.0,1
Nr4a1,107.0,6
Nr4a1,108.0,8
Nr4a1,109.0,2
Nr4a1,110.0,6
Nr4a1,112.0,2
Nr4a1,113.0,6
Nr4a1,114.0,5
Nr4a1,115.0,4
Nr4a1,117.0,1
Nr4a1,118.0,3
Nr4a1,119.0,3
Nr4a1,120.0,3
Nr4a1,121.0,1
Nr4a1,123.0,1
Nr4a1,124.0,2
Nr4a1,125.0,3
Nr4a1,126.0,12
Nr4a1,127.0,4
Nr4a1,128.0,6
Nr4a1,129.0,1
Nr4a1,13.0,1
Nr4a1,131.0,1
Nr4a1,132.0,1
Nr4a1,133.0,5
Nr4a1,134.0,4
Nr4a1,136.0,4
Nr4a1,137.0,3
Nr4a1,139.0,7
Nr4a1,140.0,3
Nr4a1,141.0,2
Nr4a1,142.0,1
Nr4a1,143.0,4
Nr4a1,144.0,6
Nr4a1,146.0,3
Nr4a1,147.0,2
Nr4a1,148.0,3
Nr4a1,149.0,1
Nr4a1,15.0,2
Nr4a1,150.0,6
Nr4a1,151.0,4
Nr4a1,152.0,3
Nr4a1,154.0,1
Nr4a1,155.0,2
Nr4a1,157.0,5
Nr4a1,159.0,2
Nr4a1,160.0,4
Nr4a1,161.0,4
Nr4a1,162.0,7
Nr4a1,163.0,6
Nr4a1,164.0,8
Nr4a1,165.0,2
Nr4a1,166.0,4
Nr4a1,168.0,5
Nr4a1,169.0,3
Nr4a1,17.0,1
Nr4a1,170.0,3
Nr4a1,171.0,6
Nr4a1,172.0,10
Nr4a1,173.0,2
Nr4a1,174.0,7
Nr4a1,175.0,5
Nr4a1,176.0,4
Nr4a1,177.0,1
Nr4a1,178.0,6
Nr4a1,179.0,2
Nr4a1,180.0,2
Nr4a1,181.0,8
Nr4a1,182.0,4
Nr4a1,183.0,9
Nr4a1,184.0,2
Nr4a1,185.0,4
Nr4a1,186.0,1
Nr4a1,188.0,3
Nr4a1,189.0,1
Nr4a1,19.0,1
Nr4a1,190.0,5
Nr4a1,191.0,4
Nr4a1,192.0,3
Nr4a1,193.0,7
Nr4a1,194.0,2
Nr4a1,195.0,5
Nr4a1,196.0,1
Nr4a1,197.0,1
Nr4a1,198.0,4
Nr4a1,199.0,1
Nr4a1,2.0,3
Nr4a1,20.0,2
Nr4a1,200.0,3
Nr4a1,201.0,3
Nr4a1,202.0,3
Nr4a1,203.0,3
Nr4a1,204.0,4
Nr4a1,205.0,9
Nr4a1,206.0,4
Nr4a1,207.0,1
Nr4a1,208.0,2
Nr4a1,209.0,3
Nr4a1,210.0,3
Nr4a1,211.0,2
Nr4a1,213.0,6
Nr4a1,214.0,3
Nr4a1,215.0,6
Nr4a1,216.0,11
Nr4a1,218.0,2
Nr4a1,219.0,3
Nr4a1,220.0,2
Nr4a1,221.0,1
Nr4a1,222.0,2
Nr4a1,224.0,1
Nr4a1,225.0,3
Nr4a1,226.0,1
Nr4a1,227.0,3
Nr4a1,228.0,2
Nr4a1,230.0,3
Nr4a1,231.0,2
Nr4a1,232.0,1
Nr4a1,233.0,2
Nr4a1,234.0,1
Nr4a1,235.0,3
Nr4a1,237.0,3
Nr4a1,238.0,9
Nr4a1,239.0,1
Nr4a1,24.0,5
Nr4a1,240.0,1
Nr4a1,241.0,2
Nr4a1,243.0,2
Nr4a1,246.0,3
Nr4a1,247.0,3
Nr4a1,248.0,2
Nr4a1,249.0,1
Nr4a1,25.0,1
Nr4a1,250.0,3
Nr4a1,252.0,2
Nr4a1,253.0,1
Nr4a1,255.0,2
Nr4a1,256.0,2
Nr4a1,257.0,2
Nr4a1,258.0,2
Nr4a1,259.0,1
Nr4a1,260.0,2
Nr4a1,261.0,5
Nr4a1,262.0,2
Nr4a1,263.0,3
Nr4a1,264.0,4
Nr4a1,265.0,2
Nr4a1,266.0,2
Nr4a1,270.0,1
Nr4a1,271.0,2
Nr4a1,272.0,2
Nr4a1,273.0,6
Nr4a1,274.0,2
Nr4a1,276.0,2
Nr4a1,277.0,3
Nr4a1,278.0,1
Nr4a1,279.0,6
Nr4a1,28.0,2
Nr4a1,280.0,1
Nr4a1,281.0,3
Nr4a1,283.0,1
Nr4a1,284.0,5
Nr4a1,285.0,1
Nr4a1,286.0,2
Nr4a1,288.0,1
Nr4a1,289.0,1
Nr4a1,29.0,3
Nr4a1,290.0,5
Nr4a1,291.0,3
Nr4a1,292.0,1
Nr4a1,294.0,2
Nr4a1,295.0,2
Nr4a1,296.0,1
Nr4a1,3.0,8
Nr4a1,30.0,2
Nr4a1,300.0,2
Nr4a1,303.0,4
Nr4a1,305.0,1
Nr4a1,307.0,6
Nr4a1,309.0,1
Nr4a1,31.0,3
Nr4a1,311.0,5
Nr4a1,312.0,1
Nr4a1,313.0,1
Nr4a1,315.0,2
Nr4a1,316.0,2
Nr4a1,319.0,1
Nr4a1,320.0,2
Nr4a1,321.0,2
Nr4a1,322.0,1
Nr4a1,323.0,2
Nr4a1,324.0,4
Nr4a1,326.0,1
Nr4a1,327.0,2
Nr4a1,328.0,3
Nr4a1,329.0,1
Nr4a1,33.0,2
Nr4a1,331.0,1
Nr4a1,332.0,1
Nr4a1,335.0,1
Nr4a1,336.0,2
Nr4a1,337.0,2
Nr4a1,338.0,5
Nr4a1,339.0,3
Nr4a1,340.0,2
Nr4a1,345.0,2
Nr4a1,347.0,3
Nr4a1,349.0,2
Nr4a1,35.0,2
Nr4a1,351.0,2
Nr4a1,353.0,1
Nr4a1,354.0,1
Nr4a1,355.0,2
Nr4a1,36.0,3
Nr4a1,360.0,3
Nr4a1,362.0,3
Nr4a1,366.0,1
Nr4a1,367.0,3
Nr4a1,37.0,1
Nr4a1,370.0,2
Nr4a1,371.0,1
Nr4a1,373.0,2
Nr4a1,374.0,4
Nr4a1,379.0,1
Nr4a1,38.0,6
Nr4a1,381.0,3
Nr4a1,382.0,3
Nr4a1,383.0,1
Nr4a1,386.0,2
Nr4a1,387.0,1
Nr4a1,388.0,4
Nr4a1,389.0,1
Nr4a1,390.0,1
Nr4a1,391.0,1
Nr4a1,393.0,1
Nr4a1,394.0,1
Nr4a1,395.0,2
Nr4a1,397.0,1
Nr4a1,4.0,4
Nr4a1,402.0,2
